BillNumber,ChapterNumber,CrossfileBillNumber,SponsorPrimary,Sponsors,Synopsis,Title,Status,CommitteePrimaryOrigin,CommitteeSecondaryOrigin,CommitteePrimaryOpposite,CommitteeSecondaryOpposite,FirstReadingDateHouseOfOrigin,HearingDateTimePrimaryHouseOfOrigin,HearingDateTimeSecondaryHouseOfOrigin,ReportDateHouseOfOrigin,ReportActionHouseOfOrigin,SecondReadingDateHouseOfOrigin,SecondReadingActionHouseOfOrigin,ThirdReadingDateHouseOfOrigin,ThirdReadingActionHouseOfOrigin,FirstReadingDateOppositeHouse,HearingDateTimePrimaryOppositeHouse,HearingDateTimeSecondaryOppositeHouse,ReportDateOppositeHouse,ReportActionOppositeHouse,SecondReadingDateOppositeHouse,SecondReadingActionOppositeHouse,ThirdReadingDateOppositeHouse,ThirdReadingActionOppositeHouse,InteractionBetweenChambers,PassedByMGA,EmergencyBill,ConstitutionalAmendment,BroadSubjects,NarrowSubjects,BillType,BillVersion,Statutes,YearAndSession,StatusCurrentAsOf
SB0162,CH0564,HB0204,Senator Lam,"[{'Name': 'Senator Lam'}, {'Name': 'Senator Beidle'}, {'Name': 'Senator Elfreth'}, {'Name': 'Senator Guzzone'}, {'Name': 'Senator Gile'}]","Requiring the Maryland Aviation Commission to consider information and advice from certain additional stakeholders when carrying out the Commission's duties; requiring the Commission to consider the aviation, economic, business, environmental, health, and community-related impacts or any other impacts the Commission finds relevant; requiring that certain members of the Commission appointed by the Governor are to be recommended by the Anne Arundel County and Howard County Senate delegations; etc.","Maryland Aviation Commission - Duties, Composition, and Member Orientation",Approved by the Governor - Chapter 564,Finance,,Appropriations,,2023-01-18,,,2023-03-17,Favorable with Amendments,2023-03-11,Passed with Amendments,2023-03-13,Passed,2023-03-13,2023-04-04T13:30:00,,2023-04-06,Favorable with Amendments,2023-03-26,Passed with Amendments,2023-03-27,Passed with Amendments,Concurred,True,False,False,"[{'Code': 'r2', 'Name': 'Transportation - Generally'}]","[{'Code': 'airports', 'Name': 'Airports'}, {'Code': 'commitc', 'Name': 'Committees and Commissions -see also- Political Committees'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'transport', 'Name': 'Transportation -see also- Aircraft; Airports; Boats; etc'}, {'Code': 'workle', 'Name': 'Work, Labor, and Employment -see also- Col Bar; Holiday; etc'}]",Regular,E,"[{'Article': {'Code': 'gtr', 'Title': 'Transportation'}, 'Sections': [{'Section': '5-201'}, {'Section': '5-201.2'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0167,CH0548,,Senator Elfreth,"[{'Name': 'Senator Elfreth'}, {'Name': 'Senator Beidle'}, {'Name': 'Senator Gile'}, {'Name': 'Senator Griffith'}, {'Name': 'Senator Guzzone'}, {'Name': 'Senator Hettleman'}, {'Name': 'Senator Benson'}, {'Name': 'Senator Jackson'}, {'Name': 'Senator King'}, {'Name': 'Senator McCray'}, {'Name': 'Senator Rosapepe'}, {'Name': 'Senator Zucker'}]",Clarifying the calculation for certain funding for the Maryland State Arts Council for fiscal year 2025 and each fiscal year thereafter; repealing a certain requirement for certain funds distributed to the Maryland State Arts Council to be included in the Council's prior fiscal year appropriation; etc.,Maryland State Arts Council - Funding,Approved by the Governor - Chapter 548,Budget and Taxation,,Appropriations,,2023-01-19,2023-01-25T14:00:00,,2023-02-13,Favorable with Amendments,2023-02-22,Passed with Amendments,2023-02-24,Passed,2023-02-24,2023-03-30T13:00:00,,2023-04-08,Favorable,2023-03-30,Passed,2023-04-03,Passed,Returned Passed,True,False,False,"[{'Code': 'b1', 'Name': 'Operating Budget'}, {'Code': 'p1', 'Name': 'State Government - Agencies, Offices, and Officials'}, {'Code': 'q7', 'Name': 'Taxes - Miscellaneous'}]","[{'Code': 'appropriation', 'Name': 'Appropriations'}, {'Code': 'artmca', 'Name': 'Art, Music, and Cultural Affairs -see also- Mus; Theat; etc'}, {'Code': 'commitc', 'Name': 'Committees and Commissions -see also- Political Committees'}, {'Code': 'comptroller', 'Name': 'Comptroller'}, {'Code': 'revenut', 'Name': 'Revenue and Taxes -see also- Dev Fees &Taxes; specific tax'}]",Regular,T,"[{'Article': {'Code': 'acts', 'Title': 'Chapter of the Acts'}, 'Sections': [{'Section': '2016'}, {'Section': '2017'}]}, {'Article': {'Code': 'gsf', 'Title': 'State Finance and Procurement'}, 'Sections': [{'Section': '7-325'}]}, {'Article': {'Code': 'gtg', 'Title': 'Tax - General'}, 'Sections': [{'Section': '2-202'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0209,CH0712,HB1281,Senator West,"[{'Name': 'Senator West'}, {'Name': 'Senator Carozza'}, {'Name': 'Senator McKay'}, {'Name': 'Senator Sydnor'}, {'Name': 'Senator Salling'}, {'Name': 'Senator Jackson'}, {'Name': 'Senator Smith'}]","Establishing the Task Force to Study Crime Classification to study and make recommendations regarding a method for classifying crimes and civil offenses under State law and to identify and logically categorize all crimes and civil offenses that exist under State law; and requiring the Task Force to report its findings and recommendations to the Governor and General Assembly on or before December 31, 2023.",Task Force to Study Crime Classification,Approved by the Governor - Chapter 712,Judicial Proceedings,,Judiciary,,2023-01-23,2023-02-14T13:00:00,,2023-02-27,Favorable with Amendments,2023-02-25,Passed with Amendments,2023-02-27,Passed,2023-02-28,2023-04-04T13:00:00,,2023-04-05,Favorable,2023-03-24,Passed,2023-03-26,Passed,Returned Passed,True,False,False,"[{'Code': 'e1', 'Name': 'Criminal Law - Substantive Crimes'}]","[{'Code': 'attorng', 'Name': 'Attorney General'}, {'Code': 'civila', 'Name': 'Civil Actions -see also- Small Claims'}, {'Code': 'commitc', 'Name': 'Committees and Commissions -see also- Political Committees'}, {'Code': 'crimesp', 'Name': 'Crimes and Punishments -see also- Penalties and Sentnc; etc.'}, {'Code': 'penalts', 'Name': 'Penalties and Sentences -see also- Death Penalty'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'sunset', 'Name': 'Sunset'}]",Regular,T,,2023 Regular Session,2023-11-09T14:58:21.977
SB0222,CH0465,HB0284,Senator Augustine,"[{'Name': 'Senator Augustine'}, {'Name': 'Senator Hester'}, {'Name': 'Senator Elfreth'}, {'Name': 'Senator Hettleman'}, {'Name': 'Senator Brooks'}, {'Name': 'Senator Kagan'}, {'Name': 'Senator Lewis Young'}]","Altering the definition of ""organics recycling"" to include the processing of certain compostable packaging materials in a certain manner; requiring the Department of the Environment to approve a single producer responsibility organization to represent the interests of producers by October 1, 2023; establishing a producer responsibility advisory council to provide advice and make recommendations regarding establishing and implementing a producer responsibility program in the State for packaging materials; etc.",Environment - Statewide Recycling Needs Assessment and Producer Responsibility for Packaging Materials,Approved by the Governor - Chapter 465,"Education, Energy, and the Environment",,Environment and Transportation,Economic Matters,2023-01-23,2023-02-09T13:00:00,,2023-03-16,Favorable with Amendments,2023-03-08,Passed with Amendments,2023-03-10,Passed,2023-03-12,2023-03-29T13:00:00,,2023-04-03,Favorable with Amendments,2023-03-21,Passed with Amendments,2023-03-26,Passed with Amendments,Conference Committee Appointed,True,False,False,"[{'Code': 'm3', 'Name': 'Environment'}]","[{'Code': 'auditoa', 'Name': 'Auditors and Audits'}, {'Code': 'beverac', 'Name': 'Beverage Containers'}, {'Code': 'commerb', 'Name': 'Commerce and Business -see also- Dealers; Elec. Comm.; etc.'}, {'Code': 'commitc', 'Name': 'Committees and Commissions -see also- Political Committees'}, {'Code': 'conservation', 'Name': 'Conservation -see also- Soil Conservation'}, {'Code': 'consump', 'Name': 'Consumer Protection -see also- Unfair Trade Practices'}, {'Code': 'counties', 'Name': 'Counties -see also- Chartered Counties; Code Counties'}, {'Code': 'data', 'Name': 'Data -see also- Census; Demographics'}, {'Code': 'education', 'Name': 'Education -see also- Driver Ed; Higher Ed; Special Ed; etc'}, {'Code': 'electrc', 'Name': 'Electronic Commerce -see also- Electronic Funds Transfer'}, {'Code': 'electrgov', 'Name': 'Electronic Government -see also- Electronic Communication'}, {'Code': 'envirod', 'Name': 'Environment, Department of the'}, {'Code': 'enviroh', 'Name': 'Environmental Health -see also- Pollution'}, {'Code': 'equipment', 'Name': 'Equipment -see also- Motor Vehicle Equipment'}, {'Code': 'fees', 'Name': ""Fees -see also- Attys' Fees; Devt Fees & Taxes; Reimb Rates""}, {'Code': 'fines', 'Name': 'Fines -see also- Penalties and Sentences'}, {'Code': 'food', 'Name': 'Food -see also- Meat, Poultry, Seafood; Milk'}, {'Code': 'forms', 'Name': 'Forms'}, {'Code': 'industt', 'Name': 'Industry and Technology'}, {'Code': 'internet', 'Name': 'Internet -see also- Telecommunications and IT'}, {'Code': 'labeling', 'Name': 'Labeling'}, {'Code': 'licenses', 'Name': ""Licenses -see also- AB Lic; Certifications;Drivers' Licenses""}, {'Code': 'litter', 'Name': 'Litter'}, {'Code': 'minorities', 'Name': 'Minorities -see also- Women'}, {'Code': 'municic', 'Name': 'Municipal Corporations -see also- Annap; Balt; Hager; OC'}, {'Code': 'nonproo', 'Name': 'Nonprofit Organizations'}, {'Code': 'penalts', 'Name': 'Penalties and Sentences -see also- Death Penalty'}, {'Code': 'plastic', 'Name': 'Plastics'}, {'Code': 'pollution', 'Name': 'Pollution -see also- Sediment Control'}, {'Code': 'recycling', 'Name': 'Recycling'}, {'Code': 'refused', 'Name': 'Refuse Disposal -see also- Recycling'}, {'Code': 'registration', 'Name': 'Registration -see also- Motor Vehicle Registration'}, {'Code': 'reimbur', 'Name': 'Reimbursement Rates'}, {'Code': 'reports', 'Name': 'Reports'}, {'Code': 'restaurants', 'Name': 'Restaurants'}, {'Code': 'retails', 'Name': 'Retail Sales'}, {'Code': 'revenut', 'Name': 'Revenue and Taxes -see also- Dev Fees &Taxes; specific tax'}, {'Code': 'rulesr', 'Name': 'Rules and Regulations'}, {'Code': 'smallb', 'Name': 'Small Business'}, {'Code': 'studies', 'Name': 'Studies -see also- Committees and Commissions; Reports'}, {'Code': 'time', 'Name': 'Time'}, {'Code': 'weightm', 'Name': 'Weights and Measures'}, {'Code': 'women', 'Name': 'Women -see also- Gender'}, {'Code': 'workle', 'Name': 'Work, Labor, and Employment -see also- Col Bar; Holiday; etc'}]",Regular,E,"[{'Article': {'Code': 'gen', 'Title': 'Environment'}, 'Sections': [{'Section': '9-1702'}, {'Section': '9-1702.2'}, {'Section': '9-1707'}, {'Section': '9-2501 through 9-2510'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0226,CH0759,HB0233,Senator Salling,[{'Name': 'Senator Salling'}],Prohibiting a person from knowingly or intentionally accessing and intentionally viewing a certain visual representation of a child under the age of 16 years.,Criminal Law - Child Pornography - Accessing and Intentionally Viewing,Approved by the Governor - Chapter 759,Judicial Proceedings,,Judiciary,,2023-01-23,2023-02-14T13:00:00,,2023-04-10,Favorable with Amendments,2023-03-27,Passed with Amendments,2023-03-28,Passed,2023-04-02,,,2023-04-10,Favorable,2023-04-03,Passed,2023-04-04,Passed,Returned Passed,True,False,False,"[{'Code': 'e1', 'Name': 'Criminal Law - Substantive Crimes'}]","[{'Code': 'crimesp', 'Name': 'Crimes and Punishments -see also- Penalties and Sentnc; etc.'}, {'Code': 'minors', 'Name': 'Minors -see also- Age of Majority; Youth'}, {'Code': 'photography', 'Name': 'Photography'}, {'Code': 'pornography', 'Name': 'Pornography -see also- Nudity and Sexual Displays; Obscenity'}, {'Code': 'video', 'Name': 'Video'}]",Regular,T,"[{'Article': {'Code': 'gcr', 'Title': 'Criminal Law'}, 'Sections': [{'Section': '11-208'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0239,CH0120,,Senator Feldman,[{'Name': 'Senator Feldman'}],"Establishing that the terms ""spouse"", ""family"", ""immediate family"", ""dependent"", and any other terms that denote a spousal relationship shall be construed to include a party to a domestic partnership for purposes of the State Employee and Retiree Health and Welfare Benefits Program; and establishing that the provisions of the Program that apply to spouses shall apply to parties who have entered into a domestic partnership.",State Employee and Retiree Health and Welfare Benefits Program – Domestic Partnerships,Approved by the Governor - Chapter 120,Budget and Taxation,,Appropriations,,2023-01-24,2023-02-01T14:00:00,,2023-03-15,Favorable,2023-03-08,Passed,2023-03-10,Passed,2023-03-12,2023-03-30T13:00:00,,2023-04-08,Favorable,2023-03-30,Passed,2023-04-03,Passed,Returned Passed,True,False,False,"[{'Code': 'p4', 'Name': 'State Government - Personnel'}]","[{'Code': 'domestpcu', 'Name': 'Domestic Partnerships and Civil Unions'}, {'Code': 'retires', 'Name': 'Retirement -see also- Mandatory Retirement'}, {'Code': 'statee', 'Name': 'State Employees'}]",Regular,T,"[{'Article': {'Code': 'ghg', 'Title': 'Health - General'}, 'Sections': [{'Section': '6-101'}]}, {'Article': {'Code': 'gsp', 'Title': 'State Personnel and Pensions'}, 'Sections': [{'Section': '2-501.1'}, {'Section': '2-502'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0240,CH0445,,Senator Guzzone,"[{'Name': 'Senator Guzzone'}, {'Name': 'Office of the Comptroller'}]","Providing, for taxable years beginning after December 31, 2022, an addition modification under the Maryland income tax for the amount of a certain tax credit claimed for certain taxes paid to another state by a pass-through entity under certain circumstances.",Income Tax – Out–of–State Taxes Paid by Pass–Through Entities – Addition Modification,Approved by the Governor - Chapter 445,Budget and Taxation,,Ways and Means,,2023-01-24,2023-02-01T14:00:00,,2023-04-07,Favorable with Amendments,2023-03-25,Passed with Amendments,2023-03-26,Passed,2023-03-30,2023-04-10T13:30:00,,2023-04-10,Favorable,2023-04-02,Passed,2023-04-04,Passed,Returned Passed,True,False,False,"[{'Code': 'q3', 'Name': 'Taxes - Income'}]","[{'Code': 'businet', 'Name': 'Business Trusts'}, {'Code': 'corporations', 'Name': 'Corporations -see also- Municipal Corps; Public Corps & Inst'}, {'Code': 'incomet', 'Name': 'Income Tax'}, {'Code': 'intersa', 'Name': 'Interstate Affairs'}, {'Code': 'limitelc', 'Name': 'Limited Liability Companies'}, {'Code': 'partnerships', 'Name': 'Partnerships'}, {'Code': 'taxc', 'Name': 'Tax Credits'}]",Regular,T,"[{'Article': {'Code': 'gtg', 'Title': 'Tax - General'}, 'Sections': [{'Section': '10-102.1'}, {'Section': '10-205'}, {'Section': '10-703'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0241,CH0019,,Senator Guzzone,"[{'Name': 'Senator Guzzone'}, {'Name': 'Office of the Comptroller'}]","Requiring the Comptroller, as Administrator of abandoned property in the State, to determine the value of certain nonmonetary abandoned property; and authorizing the Administrator, if it is determined the property has no commercial value and need not be offered for sale, to return the property to the holder, destroy the property, or dispose of the property.",Commercial Law – Abandoned Property – Alterations,Approved by the Governor - Chapter 19,Budget and Taxation,,Economic Matters,,2023-01-24,2023-02-01T14:00:00,,2023-02-13,Favorable,2023-02-14,Passed,2023-02-16,Passed,2023-02-20,2023-03-28T13:00:00,,2023-03-30,Favorable,2023-03-19,Passed,2023-03-25,Passed,Returned Passed,True,False,False,"[{'Code': 'i4', 'Name': 'Commercial Law - Generally'}]","[{'Code': 'abandop', 'Name': 'Abandoned Property'}, {'Code': 'auctions', 'Name': 'Auctions'}, {'Code': 'commerb', 'Name': 'Commerce and Business -see also- Dealers; Elec. Comm.; etc.'}, {'Code': 'commprop', 'Name': 'Commercial Property'}, {'Code': 'comptroller', 'Name': 'Comptroller'}, {'Code': 'notices', 'Name': 'Notices'}, {'Code': 'publici', 'Name': 'Public Information'}, {'Code': 'time', 'Name': 'Time'}]",Regular,T,"[{'Article': {'Code': 'gcl', 'Title': 'Commercial Law'}, 'Sections': [{'Section': '17-316'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0242,CH0020,,Senator Guzzone,"[{'Name': 'Senator Guzzone'}, {'Name': 'Office of the Comptroller'}]",Correcting a certain incorrect cross-reference to the federal Internal Revenue Code relating to the federal work opportunity credit.,Income Tax - Work Opportunity Tax Credit - Technical Correction,Approved by the Governor - Chapter 20,Budget and Taxation,,Ways and Means,,2023-01-24,2023-02-01T14:00:00,,2023-02-13,Favorable,2023-02-14,Passed,2023-02-16,Passed,2023-02-20,2023-03-23T13:00:00,,2023-03-30,Favorable,2023-03-19,Passed,2023-03-25,Passed,Returned Passed,True,False,False,"[{'Code': 'q3', 'Name': 'Taxes - Income'}]","[{'Code': 'incomet', 'Name': 'Income Tax'}, {'Code': 'taxc', 'Name': 'Tax Credits'}]",Regular,T,"[{'Article': {'Code': 'gtg', 'Title': 'Tax - General'}, 'Sections': [{'Section': '10-755'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
SB0243,CH0021,,Senator Guzzone,"[{'Name': 'Senator Guzzone'}, {'Name': 'Office of the Comptroller'}, {'Name': 'Senator Benson'}, {'Name': 'Senator Jackson'}, {'Name': 'Senator King'}, {'Name': 'Senator McCray'}]","Altering eligibility for the State child and dependent care tax credit; and applying the Act to all taxable years beginning after December 31, 2022.",Income Tax - Child and Dependent Care Tax Credit - Alterations,Approved by the Governor - Chapter 21,Budget and Taxation,,Ways and Means,,2023-01-24,2023-02-01T14:00:00,,2023-02-13,Favorable with Amendments,2023-02-14,Passed with Amendments,2023-02-16,Passed,2023-02-20,2023-03-23T13:00:00,,2023-03-30,Favorable,2023-03-19,Passed,2023-03-25,Passed,Returned Passed,True,False,False,"[{'Code': 'q3', 'Name': 'Taxes - Income'}]","[{'Code': 'caregiver', 'Name': 'Caregivers'}, {'Code': 'childca', 'Name': 'Child Care'}, {'Code': 'incomet', 'Name': 'Income Tax'}, {'Code': 'taxc', 'Name': 'Tax Credits'}]",Regular,T,"[{'Article': {'Code': 'gtg', 'Title': 'Tax - General'}, 'Sections': [{'Section': '10-716'}]}]",2023 Regular Session,2023-11-09T14:58:21.977
